Uniq Id,Crawl Timestamp,Billing Uniq Id,Rating,Review Title,Review Rating,Review Date,User Id,Brand,Category,Sub Category,Product Description,Asin,Url,Review Content,Verified Purchase,Helpful Review Count,Manufacturer Response
d39d2dada314001ac85086c902331d5d,2020-03-17 02:44:43 +0000,6fd515c40f8e9a7a756cb590dbd8e469,,Yum,5.0,"July 7, 2019",AGSXTIXZYZ4CNO5NAJXURXFKLAAQ,Sir Kensingtons,Grocery & Gourmet Food,Pantry Staples,Sir Kensingtons Mustard Yellow Sqz .The Freezing/chilling Temperatures is Ambient: Room Temperature .Made of good quality ingredient .,B071WKSX1F,https://www.amazon.com/gp/customer-reviews/RM2Y8RTTZ15ZZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B071WKSX1F,"Excellent mustard, I highly recommend",Verified Purchase,0,NA
cfdd4cd3b684f3e60366eab64767dd47,2020-03-17 02:44:43 +0000,6fd515c40f8e9a7a756cb590dbd8e469,,Yummy!,5.0,"February 24, 2019",AEAMBNKJXX47K6ZEWAYXTTEAW47Q,Sir Kensingtons,Grocery & Gourmet Food,Pantry Staples,Sir Kensingtons Mustard Yellow Sqz .The Freezing/chilling Temperatures is Ambient: Room Temperature .Made of good quality ingredient .,B071WKSX1F,https://www.amazon.com/gp/customer-reviews/R2W4FF7ZDJVF4B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B071WKSX1F,Tastes great!,Verified Purchase,0,NA
2ec6117d17fd8b91f61c885de1a35120,2020-03-17 02:44:43 +0000,6fd515c40f8e9a7a756cb590dbd8e469,,one of the best ones,5.0,"February 17, 2019",AFFLAVXOKYKYQ4XU6RRU44VUJVZA,Sir Kensingtons,Grocery & Gourmet Food,Pantry Staples,Sir Kensingtons Mustard Yellow Sqz .The Freezing/chilling Temperatures is Ambient: Room Temperature .Made of good quality ingredient .,B071WKSX1F,https://www.amazon.com/gp/customer-reviews/RQB58AIKJ6R78/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B071WKSX1F,Fantastic delicious I used it in everything since I couldn't get enough of the flavor,Verified Purchase,0,NA
55aaa480e75bb9dc197db7e279456b01,2020-03-17 02:44:43 +0000,6fd515c40f8e9a7a756cb590dbd8e469,,Just a tad different flavor.,4.0,"January 17, 2019",AFWWU2IS2YYYRMKQ575CQG6AZ66Q,Sir Kensingtons,Grocery & Gourmet Food,Pantry Staples,Sir Kensingtons Mustard Yellow Sqz .The Freezing/chilling Temperatures is Ambient: Room Temperature .Made of good quality ingredient .,B071WKSX1F,https://www.amazon.com/gp/customer-reviews/R12RIY9KHTSSI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B071WKSX1F,"First, this is a bit pricier than the usual store bought but I couldn't resist trying it. It definitely has a different spice pop to it. It also does not seem to separate as easily as the usual. Probably won't purchase again.",Verified Purchase,0,NA
e87dfd65aa7090fc7c5a64c68381d201,2020-03-17 02:22:12 +0000,20f96c441c6ca4e88a8e038c3cbefde6,,Wow Rapid Delivery and great product,5.0,"December 29, 2019",AEEMRMFGQ5ILA3RMQ3BAD5KVQ5XA,DOVE WOMENS DEO,Beauty & Personal Care,Personal Care,"Are you looking for the best Aluminum-Free deodorant for you? Choose Dove go fresh 0% aluminum pomegranate & Lemon verbena deodorant to start your day feeling fresh and invigorated. It is an aluminum Free women's deodorant with 0% alcohol to keep you odor free and feeling fresh for up to 24 hours. Dove 0% aluminum pomegranate & Lemon verbena deodorant is the perfect addition to your morning routine. It contains 1/4 moisturizers to help your delicate underarm skin to recover from irritation caused by shaving. With underarms that are fresh and protected from odor for up to 24 hours, you can enjoy this revitalizing and gentle Aluminum-Free deodorant. What is the difference between deodorant and antiperspirant? To control body odor and feel fresh, Dove offers a choice of either antiperspirant or deodorant products, both help to reduce body odor. If you want to prevent wetness and odor, choose an antiperspirant to keep sweat and odor at bay because the aluminum in antiperspirants helps control the flow of sweat to keep you dry. If wetness is not an issue for you, You can choose to use a deodorant to feel fresh, such as Dove 0% aluminum pomegranate & Lemon verbena deodorant.",B07V3978XD,https://www.amazon.com/gp/customer-reviews/R2WEVAFBFU54SJ?ASIN=B07V3978XD,I have been using this product for several months and it works! and I do not have to worry about aluminum passing thru my pores! Very quick delivery! and a very good price too! Thank you!,Verified Purchase,7,NA
ab0ca2dc69ee234188574ed9703f335f,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Will not irritate sensitive skin,4.0,"February 11, 2020",AECA437QLK3ZNWHW56WXP2M2TT7Q,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R1HN0AX9AESXEU?ASIN=B07WDL82Z4,I get rashes from almost all deodorants but did not get one from using this product,Verified Purchase,0,NA
402b887ac4bab2ba18b0c77240f94cc8,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Stink free,5.0,"February 11, 2020",AG7FHTPMZ4CR6B6YUY2QTOCD2WWQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R2B7SLDLJ3C8MD?ASIN=B07WDL82Z4,"Since it is not an anti-perspirant my armpits still got sweaty but, the smell is pleasant and I did not stink by the end of my work day. Oretty good product",Verified Purchase,0,NA
5660c9938566dc06354650603b3e6aee,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Too Scented,1.0,"February 8, 2020",AGG6T7YLCTQ2B7ZNXWFLVJ72WMIA,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R3GI525FKKVZSU?ASIN=B07WDL82Z4,"Very very Strong scent!!!!!i threw it away. I thought since it was supposed to be for sensitive people , it wouldn’t be scented.",Verified Purchase,0,NA
13e9bb84ae8cd17b36b27bf49a86b37f,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,"Smells like ""3 for .99c"" soap, literally",2.0,"February 7, 2020",AFO2J3QYGG5SBCLQIRUD7PAXYZGQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R1I2PXAFRPSDCD?ASIN=B07WDL82Z4,Not sure what Bieber was on when he approved this. It has the smell of cheap soap.,NO,0,NA
6058a54085b84bbc00d81ce9f4659dc2,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Back Up Mr Onion!,5.0,"February 7, 2020",AHQ74GKVSDAKA6R5S6MQLLI75GUA,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R1EEUSL5SJ9TNX?ASIN=B07WDL82Z4,"I love this stuff. I tried so many different products. Toms of Maine would not keep Mr onion away! This product is Yummy! It keeps the funk back because it stays on, it is thicker. I no longer have redness under arms either!",Verified Purchase,One person found this helpful Helpful,NA
9b6680d88d4d02fbde536e91e38a71c6,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Not stinking,5.0,"February 7, 2020",AEHVAG764ARMWSKX6PDVYM2IICFQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R15RRUOA58TRP?ASIN=B07WDL82Z4,"Ok this is the best natural deodorant I’ve tried so far probably won’t try any other, but I haven’t tried it in the hot summertime yet. I’ll see how I like it then hopefully it will still work as well.",Verified Purchase,One person found this helpful Helpful,NA
d95087935c70c072fd55343ba04f11d8,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Interesting scent,4.0,"February 6, 2020",AFI3GD2SMOX7LJ2NWF5R5CSVKQ6A,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R3RRXMAIHZGXNS?ASIN=B07WDL82Z4,"Very interesting smell to start with. Sort of citrus and fennel scent or somewhat like dried bael fruit. Doesn't seem to protect as long as other Schmidt's deodorants, but this could just be me YMMV.",Verified Purchase,0,NA
c36492ce59c0de3b9ea7a0ac795d781c,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Perfect and unisex!,5.0,"February 3, 2020",AEUTJQSYCUZMPPKGGYL3FJTZCUDQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R1CLWJIJ1H378?ASIN=B07WDL82Z4,Me and my husband enjoyed the smell and the coverage!,Verified Purchase,2,NA
fa5770daaa988c73163c4380331f4b45,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Finally one that works!,5.0,"January 31, 2020",AHUV2Q6GSZU3XX6CD7AO3UK23YDQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/R3SZ0AJ7GYKCOM?ASIN=B07WDL82Z4,I have been on a quest for a good Deodorant for the past year. I have a baking soda allergy in my deodorant so it is harder to find. I’ve tried about a dozen so far and this one works the best. My whole family is choosing this one and I have been throwing the others out since no one wants to use them.,Verified Purchase,One person found this helpful Helpful,NA
84b27294f0a0515eabf3d177513058fb,2020-03-17 02:27:39 +0000,12739c2877dd94d9070430e34f17ff0d,,Horrible,1.0,"January 24, 2020",AGGHEDQGEOTK7EPHEY6CCX7VDVVQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.amazon.com/gp/customer-reviews/RRXUIYFEOBCP?ASIN=B07WDL82Z4,I had to stop using this after two days because the smell was so bad. It honestly makes you smell like a dying old man.,Verified Purchase,One person found this helpful Helpful,NA
d49bbbb9c926bc1709e38ef730cf704c,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Just like it. Will buy again.,5.0,"February 28, 2020",AFAXQCNF3VKHUWMXVOULZMBFR6VA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R36251NF8U9Q9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,Love the scent and the feeling after every shower.,Verified Purchase,0,NA
9186d759e461fdf56845cdde4572129e,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Wonderful soap!,5.0,"February 23, 2020",AGX4IEVMH2RWF627I5NVFYVF7IDA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R34Y0XPKCB5NZ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,"The smell, size and lather are perfect.",NO,0,NA
cd506965207f1932609ca9cc5a7b5518,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Great soap,5.0,"February 18, 2020",AHYQW4LPA27MAJKKGN3KAHD64L3A,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R2V37WRVCATPE5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,I love eveything about this soap and it scans on the think dirty app at a 3 which is awesome,Verified Purchase,One person found this helpful Helpful,NA
47aa2b33f5a18e8cffd98d7f175759ec,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Moisturizer,5.0,"February 15, 2020",AF5MOYCGGFMSPJDSDJARHWCETNVQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R1EO0U50OZ55Z2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,I like the scent I use it to keep my skin healthy,Verified Purchase,0,NA
3bbee41e9e52ac1aa244e3b8423bc48a,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Great for the skin,5.0,"February 15, 2020",AHBLEKRCEDF3JBYPTFSG3CUJVFRA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R3NSL54R1L6PPX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,Soft,Verified Purchase,0,NA
2fef245a90989f674d6fbf48c60bf593,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,This is my favorite soap,5.0,"January 23, 2020",AEYNTE7BGXLH7NRLKSF5OHUQGCGA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R3MV8MKETFITOW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,I use this soap for my sensitive skin. It’s moisturizing and smells great.,Verified Purchase,0,NA
d57520f17fb1c4e0e725a72be61c3edc,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,It will dried your skin a a lot,1.0,"January 19, 2020",AGVYEAQP5GI7YJUQXHHQ7MMXK7ZA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/RLZ2VPHKZU95W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,It will dried your skin a a lot,Verified Purchase,0,NA
87b565841133147d4d0d0f78e75610a0,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Good Product,5.0,"January 19, 2020",AGI3GWA2MFL7HI4624F5LQKXFGIQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R7RJRE4NCIKI3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,"I bought this soap for my daughter and daughter in law for Christmas and they both loved them. Said it left their skin soft, not dry. Will buy again. It doesn't have a lot of odor which is a plus for me.",Verified Purchase,0,NA
